Region,loan_id,channel,PartnerID,SalesManagerID,Category,principal,loan_amount,productTenure,IRR,collection_due_bucket,disbursed_date,installment_due,installment_number,emi_due_date,emi_paid_date,cibil_score,cnt_30p_last_3m_all,enq_3m,enq_6m,utilization,abb_90d,principaloutstandingamt,principalPaid,emipaidamt,avrg_amt_credit_3m_monthly
Australia,25913663,Channel-A,54,630,Nach,2017500,100000000,60,26,M0,8/6/2024,4000800,1,10/4/2024,10/4/2024,747,0,4,15,0.514601,48773400,97982500,8284300,4000800,239505800
Australia,25913663,Channel-A,54,630,Nach,2052800,100000000,60,26,M0,8/6/2024,3767500,2,11/3/2024,11/3/2024,747,0,4,15,0.514601,48773400,95929700,8284300,3767500,239505800
Australia,25913663,Channel-A,54,630,Nach,2088700,100000000,60,26,M1,8/6/2024,3767500,3,12/4/2024,12/14/2024,747,0,4,15,0.514601,48773400,95929700,8284300,3779500,239505800
Sri Lanka,25913664,Channel-A,9,900,Nach,916300,50000000,60,32,M0,8/6/2024,2191300,1,10/4/2024,10/4/2024,745,0,3,13,0.824827,8333700,49083700,3790800,2191300,127922584.3
Sri Lanka,25913664,Channel-A,9,900,Nach,936900,50000000,60,32,M0,8/6/2024,2041300,2,11/3/2024,11/3/2024,745,0,3,13,0.824827,8333700,48146800,3790800,2041300,127922584.3
Sri Lanka,25913664,Channel-A,9,900,Nach,958000,50000000,60,32,M0,8/6/2024,2041300,3,12/4/2024,12/4/2024,745,0,3,13,0.824827,8333700,47188800,3790800,2041300,127922584.3
Sri Lanka,25913664,Channel-A,9,900,Nach,979600,50000000,60,32,M0,8/6/2024,2041300,4,1/3/2025,1/3/2025,745,0,3,13,0.824827,8333700,46209200,3790800,2041300,127922584.3
Sri Lanka,25913664,Channel-A,9,900,Nach,1001600,50000000,60,32,NULL,8/6/2024,2041300,5,2/3/2025,NULL,745,0,3,13,0.824827,8333700,NULL,3790800,0,127922584.3
France,25913665,Channel-C,279,90,Nach,1954300,100000000,60,28,M0,8/6/2024,4126600,1,10/4/2024,10/4/2024,763,0,11,27,0.933726,54909800,98045700,8045000,4126600,440919966.7
France,25913665,Channel-C,279,90,Nach,1991800,100000000,60,28,M0,8/6/2024,3871000,2,11/3/2024,11/3/2024,763,0,11,27,0.933726,54909800,96053900,8045000,3871000,440919966.7
France,25913665,Channel-C,279,90,Nach,2030000,100000000,60,28,M0,8/6/2024,3871000,3,12/4/2024,12/4/2024,763,0,11,27,0.933726,54909800,94023900,8045000,3871000,440919966.7
France,25913665,Channel-C,279,90,Nach,2068900,100000000,60,28,M0,8/6/2024,3871000,4,1/3/2025,1/3/2025,763,0,11,27,0.933726,54909800,91955000,8045000,3871000,440919966.7
France,25913665,Channel-C,279,90,Nach,2108500,100000000,60,28,NULL,8/6/2024,3871000,5,2/3/2025,NULL,763,0,11,27,0.933726,54909800,NULL,8045000,0,440919966.7
USA,25913666,Channel-C,261,90,Nach,1954300,100000000,60,28,M0,8/6/2024,4126600,1,10/4/2024,10/4/2024,745,0,1,3,0.890883,49636600,98045700,8045000,4126600,187090831.3
USA,25913666,Channel-C,261,90,Nach,1991800,100000000,60,28,M0,8/6/2024,3871000,2,11/3/2024,11/3/2024,745,0,1,3,0.890883,49636600,96053900,8045000,3871000,187090831.3
USA,25913666,Channel-C,261,90,Nach,2030000,100000000,60,28,M0,8/6/2024,3871000,3,12/4/2024,12/4/2024,745,0,1,3,0.890883,49636600,94023900,8045000,3871000,187090831.3
USA,25913666,Channel-C,261,90,Nach,2068900,100000000,60,28,M0,8/6/2024,3871000,4,1/3/2025,1/3/2025,745,0,1,3,0.890883,49636600,91955000,8045000,3871000,187090831.3
USA,25913666,Channel-C,261,90,Nach,2108500,100000000,60,28,NULL,8/6/2024,3871000,5,2/3/2025,NULL,745,0,1,3,0.890883,49636600,NULL,8045000,0,187090831.3
Malawi,25923634,Channel-A,54,630,Nach,1177200,35000000,48,34,M0,9/5/2024,1939000,4,1/3/2025,1/3/2025,746,0,8,9,0.663829,6058900,30345200,4654800,1939000,128598575.3
Malawi,25923634,Channel-A,54,630,Nach,1205700,35000000,48,34,NULL,9/5/2024,1939000,5,2/3/2025,NULL,746,0,8,9,0.663829,6058900,NULL,4654800,0,128598575.3
Malawi,25923677,Channel-A,54,1080,Nach,725500,30000000,60,34,M0,8/31/2024,1257200,1,10/4/2024,10/4/2024,719,0,11,22,0.887615,47717600,29274500,2414800,1257200,135052566.7
Malawi,25923677,Channel-A,54,1080,Nach,549700,30000000,60,34,M0,8/31/2024,1257200,2,11/3/2024,11/3/2024,719,0,11,22,0.887615,47717600,28724800,2414800,1257200,135052566.7
Malawi,25923677,Channel-A,54,1080,Nach,563000,30000000,60,34,M0,8/31/2024,1257200,3,12/4/2024,12/4/2024,719,0,11,22,0.887615,47717600,28161800,2414800,1257200,135052566.7
Australia,25913668,Channel-A,171,810,Nach,1594000,50000000,48,32,M0,8/6/2024,2869000,1,10/4/2024,10/4/2024,765,0,15,37,0.797281,14955100,48406000,4890400,2869000,242377227
Australia,25913668,Channel-A,171,810,Nach,1629900,50000000,48,32,M1,8/6/2024,2719000,2,11/3/2024,11/28/2024,765,0,15,37,0.797281,14955100,48406000,4890400,2844300,242377227
Australia,25913668,Channel-A,171,810,Nach,1666500,50000000,48,32,M0,8/6/2024,2719000,3,12/4/2024,12/4/2024,765,0,15,37,0.797281,14955100,45109600,4890400,2719000,242377227
Bali,25913669,Channel-A,126,1170,No-Nach,5205700,250000000,60,24,M0,8/6/2024,9691800,1,10/4/2024,10/4/2024,745,0,2,8,0.716495,99183600,250000000,21322500,9691800,1407551525
Bali,25913669,Channel-A,126,1170,No-Nach,5288100,250000000,60,24,M1,8/6/2024,9164000,2,11/3/2024,11/9/2024,745,0,2,8,0.716495,99183600,244794300,21322500,9260900,1407551525
Bali,25913669,Channel-A,126,1170,No-Nach,5371800,250000000,60,24,M1,8/6/2024,9164000,3,12/4/2024,12/9/2024,745,0,2,8,0.716495,99183600,239506200,21322500,9253000,1407551525
Bali,25913669,Channel-A,126,1170,No-Nach,5456900,250000000,60,24,M0,8/6/2024,9164000,4,1/3/2025,1/3/2025,745,0,2,8,0.716495,99183600,228677500,21322500,9164000,1407551525
Bali,25913669,Channel-A,126,1170,No-Nach,5543300,250000000,60,24,NULL,8/6/2024,9164000,5,2/3/2025,NULL,745,0,2,8,0.716495,99183600,NULL,21322500,0,1407551525
Australia,25913670,Channel-A,243,810,Nach,1594000,50000000,48,32,M0,8/6/2024,2869000,1,10/4/2024,10/4/2024,702,0,5,18,0.737692,37654200,48406000,6594400,2869000,110913350
Australia,25913670,Channel-A,243,810,Nach,1629900,50000000,48,32,M0,8/6/2024,2719000,2,11/3/2024,11/3/2024,702,0,5,18,0.737692,37654200,46776100,6594400,2719000,110913350
Australia,25913670,Channel-A,243,810,Nach,1666500,50000000,48,32,M0,8/6/2024,2719000,3,12/4/2024,12/4/2024,702,0,5,18,0.737692,37654200,45109600,6594400,2719000,110913350
Brazil,25913671,Channel-A,252,2070,Nach,887000,50000000,60,34,M0,8/6/2024,2256400,1,10/4/2024,10/4/2024,713,0,5,19,0.935057,22775100,49113000,3678600,2256400,541924132
Brazil,25913671,Channel-A,252,2070,Nach,908400,50000000,60,34,M0,8/6/2024,2095300,2,11/3/2024,11/3/2024,713,0,5,19,0.935057,22775100,48204600,3678600,2095300,541924132
Brazil,25913671,Channel-A,252,2070,Nach,930400,50000000,60,34,M0,8/6/2024,2095300,3,12/4/2024,12/4/2024,713,0,5,19,0.935057,22775100,47274200,3678600,2095300,541924132
Brazil,25913671,Channel-A,252,2070,Nach,952800,50000000,60,34,M0,8/6/2024,2095300,4,1/3/2025,1/3/2025,713,0,5,19,0.935057,22775100,46321400,3678600,2095300,541924132
Brazil,25913671,Channel-A,252,2070,Nach,975900,50000000,60,34,NULL,8/6/2024,2095300,5,2/3/2025,NULL,713,0,5,19,0.935057,22775100,NULL,3678600,0,541924132
USA,25913672,Channel-C,207,2250,Nach,811400,45000000,60,33,M0,8/6/2024,2001400,1,10/4/2024,10/4/2024,758,0,14,16,0.699912,4914600,44188600,3360900,2001400,95963493
USA,25913672,Channel-C,207,2250,Nach,830300,45000000,60,33,M0,8/6/2024,1861400,2,11/3/2024,11/3/2024,758,0,14,16,0.699912,4914600,43358300,3360900,1861400,95963493
USA,25913672,Channel-C,207,2250,Nach,849700,45000000,60,33,M0,8/6/2024,1861400,3,12/4/2024,12/4/2024,758,0,14,16,0.699912,4914600,42508600,3360900,1861400,95963493
USA,25913672,Channel-C,207,2250,Nach,869500,45000000,60,33,M0,8/6/2024,1861400,4,1/3/2025,1/3/2025,758,0,14,16,0.699912,4914600,41639100,3360900,1861400,95963493
USA,25913672,Channel-C,207,2250,Nach,889800,45000000,60,33,NULL,8/6/2024,1861400,5,2/3/2025,NULL,758,0,14,16,0.699912,4914600,NULL,3360900,0,95963493
Bali,25913673,Channel-A,54,360,Nach,887000,50000000,60,34,M0,8/6/2024,2256400,1,10/4/2024,10/4/2024,788,0,10,10,0.686519,7657300,49113000,3678600,2256400,175760233.3
Bali,25913673,Channel-A,54,360,Nach,908400,50000000,60,34,M0,8/6/2024,2095300,2,11/3/2024,11/3/2024,788,0,10,10,0.686519,7657300,48204600,3678600,2095300,175760233.3
Bali,25913673,Channel-A,54,360,Nach,930400,50000000,60,34,M0,8/6/2024,2095300,3,12/4/2024,12/4/2024,788,0,10,10,0.686519,7657300,47274200,3678600,2095300,175760233.3
Bali,25913673,Channel-A,54,360,Nach,952800,50000000,60,34,M0,8/6/2024,2095300,4,1/3/2025,1/3/2025,788,0,10,10,0.686519,7657300,46321400,3678600,2095300,175760233.3
Bali,25913673,Channel-A,54,360,Nach,975900,50000000,60,34,NULL,8/6/2024,2095300,5,2/3/2025,NULL,788,0,10,10,0.686519,7657300,NULL,3678600,0,175760233.3
USA,25913674,Channel-B,27,90,Nach,532200,30000000,60,34,M0,8/6/2024,1353900,1,10/4/2024,10/4/2024,734,0,9,13,0.613957,6951100,29467800,2207200,1353900,75200980.33
USA,25913674,Channel-B,27,90,Nach,545100,30000000,60,34,M0,8/6/2024,1257200,2,11/3/2024,11/3/2024,734,0,9,13,0.613957,6951100,28922700,2207200,1257200,75200980.33
USA,25913674,Channel-B,27,90,Nach,558200,30000000,60,34,M0,8/6/2024,1257200,3,12/4/2024,12/4/2024,734,0,9,13,0.613957,6951100,28364500,2207200,1257200,75200980.33
USA,25913674,Channel-B,27,90,Nach,571700,30000000,60,34,M0,8/6/2024,1257200,4,1/3/2025,1/3/2025,734,0,9,13,0.613957,6951100,27792800,2207200,1257200,75200980.33
USA,25913674,Channel-B,27,90,Nach,585500,30000000,60,34,NULL,8/6/2024,1257200,5,2/3/2025,NULL,734,0,9,13,0.613957,6951100,NULL,2207200,0,75200980.33
Sri Lanka,25913675,Channel-A,171,990,Nach,3693200,50000000,36,31,M0,8/6/2024,4920900,1,10/4/2024,10/4/2024,751,0,7,13,0.707426,50938700,46306800,3693200,4920900,2359218450
Sri Lanka,25913675,Channel-A,171,990,Nach,3773200,50000000,36,31,M1,8/6/2024,4776500,2,11/3/2024,NULL,751,0,7,13,0.707426,50938700,46306800,3693200,0,2359218450
Sri Lanka,25913675,Channel-A,171,990,Nach,3854900,50000000,36,31,M2,8/6/2024,4776500,3,12/4/2024,NULL,751,0,7,13,0.707426,50938700,46306800,3693200,0,2359218450
Sri Lanka,25913675,Channel-A,171,990,Nach,3938500,50000000,36,31,M3,8/6/2024,4776500,4,1/3/2025,NULL,751,0,7,13,0.707426,50938700,46306800,3693200,0,2359218450
Sri Lanka,25913675,Channel-A,171,990,Nach,4023800,50000000,36,31,NULL,8/6/2024,4776500,5,2/3/2025,NULL,751,0,7,13,0.707426,50938700,NULL,3693200,0,2359218450
Bali,25913676,Channel-A,171,1170,Nach,2289300,70000000,48,29.5,M0,8/6/2024,3909100,1,10/4/2024,10/4/2024,737,0,7,26,0.57654,37037200,67710700,9441600,3909100,599792533.3
Bali,25913676,Channel-A,171,1170,Nach,2336100,70000000,48,29.5,M0,8/6/2024,3718500,2,11/3/2024,11/3/2024,737,0,7,26,0.57654,37037200,65374600,9441600,3718500,599792533.3
Bali,25913676,Channel-A,171,1170,Nach,2383800,70000000,48,29.5,M0,8/6/2024,3718500,3,12/4/2024,12/4/2024,737,0,7,26,0.57654,37037200,62990800,9441600,3718500,599792533.3
Bali,25913676,Channel-A,171,1170,Nach,2432400,70000000,48,29.5,M0,8/6/2024,3718500,4,1/3/2025,1/3/2025,737,0,7,26,0.57654,37037200,60558400,9441600,3718500,599792533.3
Bali,25913676,Channel-A,171,1170,Nach,2482100,70000000,48,29.5,NULL,8/6/2024,3718500,5,2/3/2025,NULL,737,0,7,26,0.57654,37037200,NULL,9441600,0,599792533.3
Sri Lanka,25913677,Channel-A,36,90,Nach,1084700,35000000,48,34.75,M0,8/6/2024,2068100,1,10/4/2024,10/4/2024,757,0,4,4,0.648322,3770900,33915300,4502800,2068100,100723876.3
Sri Lanka,25913677,Channel-A,36,90,Nach,1111600,35000000,48,34.75,M0,8/6/2024,1952400,2,11/3/2024,11/3/2024,757,0,4,4,0.648322,3770900,32803700,4502800,1952400,100723876.3
Sri Lanka,25913677,Channel-A,36,90,Nach,1139100,35000000,48,34.75,M0,8/6/2024,1952400,3,12/4/2024,12/4/2024,757,0,4,4,0.648322,3770900,31664600,4502800,1952400,100723876.3
Sri Lanka,25913677,Channel-A,36,90,Nach,1167400,35000000,48,34.75,M0,8/6/2024,1952400,4,1/3/2025,1/3/2025,757,0,4,4,0.648322,3770900,30497200,4502800,1952400,100723876.3
Sri Lanka,25913677,Channel-A,36,90,Nach,1196300,35000000,48,34.75,NULL,8/6/2024,1952400,5,2/3/2025,NULL,757,0,4,4,0.648322,3770900,NULL,4502800,0,100723876.3
USA,25913679,Channel-B,27,90,Nach,931200,50000000,60,31,M0,8/6/2024,2158900,1,10/4/2024,10/4/2024,745,0,14,16,0.809257,34959100,49068800,3847500,2158900,426163211.3
USA,25913679,Channel-B,27,90,Nach,951300,50000000,60,31,M0,8/6/2024,2014500,2,11/3/2024,11/3/2024,745,0,14,16,0.809257,34959100,48117500,3847500,2014500,426163211.3
USA,25913679,Channel-B,27,90,Nach,972000,50000000,60,31,M0,8/6/2024,2014500,3,12/4/2024,12/4/2024,745,0,14,16,0.809257,34959100,47145500,3847500,2014500,426163211.3
USA,25913679,Channel-B,27,90,Nach,993000,50000000,60,31,M0,8/6/2024,2014500,4,1/3/2025,1/3/2025,745,0,14,16,0.809257,34959100,46152500,3847500,2014500,426163211.3
USA,25913679,Channel-B,27,90,Nach,1014500,50000000,60,31,NULL,8/6/2024,2014500,5,2/3/2025,NULL,745,0,14,16,0.809257,34959100,NULL,3847500,0,426163211.3
Sri Lanka,25913680,Channel-A,45,1440,Nach,1135600,60000000,60,30,M0,8/6/2024,2552300,1,10/4/2024,10/4/2024,743,0,10,27,0.596764,54721100,58864400,4686400,2552300,2605690991
Sri Lanka,25913680,Channel-A,45,1440,Nach,1159300,60000000,60,30,M0,8/6/2024,2385600,2,11/3/2024,11/3/2024,743,0,10,27,0.596764,54721100,57705100,4686400,2385600,2605690991
Sri Lanka,25913680,Channel-A,45,1440,Nach,1183400,60000000,60,30,M0,8/6/2024,2385600,3,12/4/2024,12/4/2024,743,0,10,27,0.596764,54721100,56521700,4686400,2385600,2605690991
Sri Lanka,25913680,Channel-A,45,1440,Nach,1208100,60000000,60,30,M0,8/6/2024,2385600,4,1/3/2025,1/3/2025,743,0,10,27,0.596764,54721100,55313600,4686400,2385600,2605690991
Sri Lanka,25913680,Channel-A,45,1440,Nach,1233200,60000000,60,30,NULL,8/6/2024,2385600,5,2/3/2025,NULL,743,0,10,27,0.596764,54721100,NULL,4686400,0,2605690991
Brazil,25913681,Channel-A,36,2070,No-Nach,2411400,120000000,60,26.25,M0,8/6/2024,4819700,1,10/4/2024,10/4/2024,715,0,20,20,0.516304,9560600,120000000,9904900,4819700,509344000
Brazil,25913681,Channel-A,36,2070,No-Nach,2454100,120000000,60,26.25,M0,8/6/2024,4536400,2,11/3/2024,11/3/2024,715,0,20,20,0.516304,9560600,117588600,9904900,4536400,509344000
Brazil,25913681,Channel-A,36,2070,No-Nach,2497600,120000000,60,26.25,M0,8/6/2024,4536400,3,12/4/2024,12/4/2024,715,0,20,20,0.516304,9560600,115134500,9904900,4536400,509344000
Brazil,25913681,Channel-A,36,2070,No-Nach,2541800,120000000,60,26.25,M0,8/6/2024,4536400,4,1/3/2025,1/3/2025,715,0,20,20,0.516304,9560600,112636900,9904900,4536400,509344000
Brazil,25913681,Channel-A,36,2070,No-Nach,2586800,120000000,60,26.25,NULL,8/6/2024,4536400,5,2/3/2025,NULL,715,0,20,20,0.516304,9560600,NULL,9904900,0,509344000
Sri Lanka,25913682,Channel-A,81,270,Nach,3253900,100000000,48,30,M0,8/6/2024,5615000,1,10/4/2024,10/4/2024,700,0,0,17,0.826581,57338400,96746100,13428000,5615000,483092626.3
Sri Lanka,25913682,Channel-A,81,270,Nach,3321700,100000000,48,30,M0,8/6/2024,5337200,2,11/3/2024,11/3/2024,700,0,0,17,0.826581,57338400,93424400,13428000,5337200,483092626.3
Sri Lanka,25913682,Channel-A,81,270,Nach,3390900,100000000,48,30,M0,8/6/2024,5337200,3,12/4/2024,12/4/2024,700,0,0,17,0.826581,57338400,90033500,13428000,5337200,483092626.3
Sri Lanka,25913682,Channel-A,81,270,Nach,3461500,100000000,48,30,M0,8/6/2024,5337200,4,1/3/2025,1/3/2025,700,0,0,17,0.826581,57338400,86572000,13428000,5337200,483092626.3
Sri Lanka,25913682,Channel-A,81,270,Nach,3533600,100000000,48,30,NULL,8/6/2024,5337200,5,2/3/2025,NULL,700,0,0,17,0.826581,57338400,NULL,13428000,0,483092626.3
Australia,25913683,Channel-A,54,1080,Nach,1923300,100000000,60,29,M0,8/6/2024,4190000,1,10/4/2024,10/4/2024,782,0,5,11,0.617727,224221100,98076700,7927100,4190000,293030500
Australia,25913683,Channel-A,54,1080,Nach,1961800,100000000,60,29,M0,8/6/2024,3923300,2,11/3/2024,11/3/2024,782,0,5,11,0.617727,224221100,96114900,7927100,3923300,293030500
Australia,25913683,Channel-A,54,1080,Nach,2001000,100000000,60,29,M0,8/6/2024,3923300,3,12/4/2024,12/4/2024,782,0,5,11,0.617727,224221100,94113900,7927100,3923300,293030500
Australia,25913684,Channel-A,171,630,No-Nach,3287100,100000000,48,29,M0,8/6/2024,5553800,1,10/4/2024,10/4/2024,777,0,2,8,0.680277,581507300,100000000,10059800,5553800,602296566.7
Australia,25913684,Channel-A,171,630,No-Nach,3352800,100000000,48,29,M0,8/6/2024,5287100,2,11/3/2024,11/3/2024,777,0,2,8,0.680277,581507300,96712900,10059800,5287100,602296566.7
Australia,25913684,Channel-A,171,630,No-Nach,3419900,100000000,48,29,M0,8/6/2024,5287100,3,12/4/2024,12/4/2024,777,0,2,8,0.680277,581507300,93360100,10059800,5287100,602296566.7
Brazil,25913685,Channel-A,36,2070,No-Nach,1303600,70000000,60,31,M0,8/6/2024,3022500,1,10/4/2024,10/4/2024,732,0,8,8,0.494327,33077500,70000000,5386400,3022500,138787733.3
Brazil,25913685,Channel-A,36,2070,No-Nach,1331900,70000000,60,31,M0,8/6/2024,2820300,2,11/3/2024,11/3/2024,732,0,8,8,0.494327,33077500,68696400,5386400,2820300,138787733.3
Brazil,25913685,Channel-A,36,2070,No-Nach,1360700,70000000,60,31,M0,8/6/2024,2820300,3,12/4/2024,12/4/2024,732,0,8,8,0.494327,33077500,67364500,5386400,2820300,138787733.3
Brazil,25913685,Channel-A,36,2070,No-Nach,1390200,70000000,60,31,M0,8/6/2024,2820300,4,1/3/2025,1/3/2025,732,0,8,8,0.494327,33077500,66003800,5386400,2820300,138787733.3
Brazil,25913685,Channel-A,36,2070,No-Nach,1420300,70000000,60,31,NULL,8/6/2024,2820300,5,2/3/2025,NULL,732,0,8,8,0.494327,33077500,NULL,5386400,0,138787733.3
Australia,25913686,Channel-A,54,1080,Nach,3287100,100000000,48,29,M0,8/6/2024,5553800,1,10/4/2024,10/4/2024,732,0,8,18,0.773162,25579900,96712900,13548100,5553800,131887948.7
Australia,25913686,Channel-A,54,1080,Nach,3352800,100000000,48,29,M0,8/6/2024,5287100,2,11/3/2024,11/3/2024,732,0,8,18,0.773162,25579900,93360100,13548100,5287100,131887948.7
Australia,25913686,Channel-A,54,1080,Nach,3419900,100000000,48,29,M0,8/6/2024,5287100,3,12/4/2024,12/4/2024,732,0,8,18,0.773162,25579900,89940200,13548100,5287100,131887948.7
Bali,25913687,Channel-A,126,1170,Nach,709500,40000000,60,34,M0,8/6/2024,1805100,1,10/4/2024,10/4/2024,744,0,2,2,0.705443,12393200,39290500,2942600,1805100,94672853.33
Bali,25913687,Channel-A,126,1170,Nach,726700,40000000,60,34,M0,8/6/2024,1676200,2,11/3/2024,11/3/2024,744,0,2,2,0.705443,12393200,38563800,2942600,1676200,94672853.33
Bali,25913687,Channel-A,126,1170,Nach,744200,40000000,60,34,M0,8/6/2024,1676200,3,12/4/2024,12/4/2024,744,0,2,2,0.705443,12393200,37819600,2942600,1676200,94672853.33
Bali,25913687,Channel-A,126,1170,Nach,762200,40000000,60,34,M0,8/6/2024,1676200,4,1/3/2025,1/3/2025,744,0,2,2,0.705443,12393200,37057400,2942600,1676200,94672853.33
Bali,25913687,Channel-A,126,1170,Nach,780600,40000000,60,34,NULL,8/6/2024,1676200,5,2/3/2025,NULL,744,0,2,2,0.705443,12393200,NULL,2942600,0,94672853.33
Malawi,25913688,Channel-A,54,1980,Nach,1923300,100000000,60,29,M0,8/6/2024,4190000,1,10/4/2024,10/4/2024,744,0,4,12,0.733006,18284900,98076700,7927100,4190000,282700866.7
Malawi,25913688,Channel-A,54,1980,Nach,1961800,100000000,60,29,M0,8/6/2024,3923300,2,11/3/2024,11/3/2024,744,0,4,12,0.733006,18284900,96114900,7927100,3923300,282700866.7
Malawi,25913688,Channel-A,54,1980,Nach,2001000,100000000,60,29,M0,8/6/2024,3923300,3,12/4/2024,12/4/2024,744,0,4,12,0.733006,18284900,94113900,7927100,3923300,282700866.7
Malawi,25913688,Channel-A,54,1980,Nach,2041000,100000000,60,29,M0,8/6/2024,3923300,4,1/3/2025,1/3/2025,744,0,4,12,0.733006,18284900,92072900,7927100,3923300,282700866.7
Malawi,25913688,Channel-A,54,1980,Nach,2081800,100000000,60,29,NULL,8/6/2024,3923300,5,2/3/2025,NULL,744,0,4,12,0.733006,18284900,NULL,7927100,0,282700866.7
Brazil,25913689,Channel-A,54,2070,Nach,700400,40000000,60,34.8,M0,8/6/2024,1826100,1,10/4/2024,10/4/2024,745,0,6,7,0.90748,4270600,39299600,2907700,1826100,123790533.3
Brazil,25913689,Channel-A,54,2070,Nach,717800,40000000,60,34.8,M0,8/6/2024,1693700,2,11/3/2024,11/3/2024,745,0,6,7,0.90748,4270600,38581800,2907700,1693700,123790533.3
Brazil,25913689,Channel-A,54,2070,Nach,735600,40000000,60,34.8,M0,8/6/2024,1693700,3,12/4/2024,12/4/2024,745,0,6,7,0.90748,4270600,37846200,2907700,1693700,123790533.3
Brazil,25913689,Channel-A,54,2070,Nach,753900,40000000,60,34.8,M0,8/6/2024,1693700,4,1/3/2025,1/3/2025,745,0,6,7,0.90748,4270600,37092300,2907700,1693700,123790533.3
Brazil,25913689,Channel-A,54,2070,Nach,772600,40000000,60,34.8,NULL,8/6/2024,1693700,5,2/3/2025,NULL,745,0,6,7,0.90748,4270600,NULL,2907700,0,123790533.3
Sri Lanka,25913690,Channel-A,36,720,Nach,937000,30000000,48,34,M0,8/6/2024,1758700,1,10/4/2024,10/4/2024,830,0,6,14,0.90801,8683100,29063000,3886000,1758700,96242566.67
Sri Lanka,25913690,Channel-A,36,720,Nach,959600,30000000,48,34,M0,8/6/2024,1662000,2,11/3/2024,11/3/2024,830,0,6,14,0.90801,8683100,28103400,3886000,1662000,96242566.67
Sri Lanka,25913690,Channel-A,36,720,Nach,982800,30000000,48,34,M0,8/6/2024,1662000,3,12/4/2024,12/4/2024,830,0,6,14,0.90801,8683100,27120600,3886000,1662000,96242566.67
Sri Lanka,25913690,Channel-A,36,720,Nach,1006600,30000000,48,34,M0,8/6/2024,1662000,4,1/3/2025,1/3/2025,830,0,6,14,0.90801,8683100,26114000,3886000,1662000,96242566.67
Sri Lanka,25913690,Channel-A,36,720,Nach,1030900,30000000,48,34,NULL,8/6/2024,1662000,5,2/3/2025,NULL,830,0,6,14,0.90801,8683100,NULL,3886000,0,96242566.67
USA,25913691,Channel-B,27,90,Nach,3038200,150000000,60,25.75,M0,8/6/2024,5977800,1,10/4/2024,10/4/2024,743,0,21,45,0.694707,466027500,146961800,12471800,5977800,1207154017
USA,25913691,Channel-B,27,90,Nach,3090800,150000000,60,25.75,M0,8/6/2024,5632000,2,11/3/2024,11/3/2024,743,0,21,45,0.694707,466027500,143871000,12471800,5632000,1207154017
USA,25913691,Channel-B,27,90,Nach,3144200,150000000,60,25.75,M0,8/6/2024,5632000,3,12/4/2024,12/4/2024,743,0,21,45,0.694707,466027500,140726800,12471800,5632000,1207154017
USA,25913691,Channel-B,27,90,Nach,3198600,150000000,60,25.75,M0,8/6/2024,5632000,4,1/3/2025,1/3/2025,743,0,21,45,0.694707,466027500,137528200,12471800,5632000,1207154017
USA,25913691,Channel-B,27,90,Nach,3253900,150000000,60,25.75,NULL,8/6/2024,5632000,5,2/3/2025,NULL,743,0,21,45,0.694707,466027500,NULL,12471800,0,1207154017
Bali,25913692,Channel-A,54,360,Nach,2301000,70000000,48,29,M0,8/6/2024,3887700,1,10/4/2024,10/4/2024,711,0,3,5,0.603379,108628400,67699000,9483800,3887700,1200044106
Bali,25913692,Channel-A,54,360,Nach,2347000,70000000,48,29,M0,8/6/2024,3701000,2,11/3/2024,11/3/2024,711,0,3,5,0.603379,108628400,65352000,9483800,3701000,1200044106
